dateTime,enp9s0,wlp6s0
30/11/2023 05:14,.01,0
30/11/2023 05:14,.01,0
30/11/2023 12:41,0,0
30/11/2023 12:42,0,0
30/11/2023 12:42,0,0
30/11/2023 12:42,0,0
30/11/2023 12:42,.01,0
30/11/2023 12:42,0,0
30/11/2023 13:10,.01,0
30/11/2023 13:10,0,0
30/11/2023 13:10,0,0
30/11/2023 13:10,0,0
30/11/2023 13:11,.01,0
01/12/2023 23:44,0,0
01/12/2023 23:44,0,0
01/12/2023 23:44,0,0
01/12/2023 23:44,.09,0
01/12/2023 23:44,.01,0
01/12/2023 23:44,.29,0
01/12/2023 23:45,0,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.10,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,0,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:45,.01,0
01/12/2023 23:46,0,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,0,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.02,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,0,0
01/12/2023 23:46,.01,0
01/12/2023 23:46,.01,0
01/12/2023 23:47,.01,0
01/12/2023 23:47,.03,0
01/12/2023 23:47,.01,0
01/12/2023 23:47,.03,0
01/12/2023 23:47,.01,0
01/12/2023 23:47,.01,0
01/12/2023 23:47,.01,0
01/12/2023 23:47,.01,0
01/12/2023 23:47,.02,0
01/12/2023 23:47,.10,0
01/12/2023 23:47,.01,0
01/12/2023 23:47,.10,0
01/12/2023 23:47,.01,0
01/12/2023 23:47,.01,0
01/12/2023 23:47,.01,0
01/12/2023 23:47,.01,0
01/12/2023 23:47,.01,0
01/12/2023 23:47,.03,0
01/12/2023 23:48,0,0
01/12/2023 23:48,.02,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,0,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,0,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:48,.01,0
01/12/2023 23:49,.01,0
01/12/2023 23:49,.02,0
01/12/2023 23:49,.03,0
01/12/2023 23:49,.02,0
01/12/2023 23:49,.02,0
01/12/2023 23:49,.01,0
01/12/2023 23:49,.01,0
01/12/2023 23:49,.02,0
01/12/2023 23:49,.01,0
01/12/2023 23:49,.01,0
01/12/2023 23:49,.01,0
01/12/2023 23:49,.01,0
01/12/2023 23:49,.02,0
01/12/2023 23:49,.03,0
01/12/2023 23:49,.05,0
01/12/2023 23:49,.03,0
01/12/2023 23:49,.01,0
01/12/2023 23:49,.03,0
01/12/2023 23:49,.01,0
01/12/2023 23:49,.29,0
01/12/2023 23:50,.02,0
01/12/2023 23:50,.05,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,0,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:50,.01,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,.09,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,0,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,0,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,0,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,0,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,.01,0
01/12/2023 23:51,.01,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,0,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,0,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,0,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,.01,0
01/12/2023 23:52,0,0
01/12/2023 23:52,.01,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,0,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,0,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,0,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,.01,0
01/12/2023 23:53,0,0
01/12/2023 23:53,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,0,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,0,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.01,0
01/12/2023 23:54,.29,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,0,0
01/12/2023 23:55,0,0
01/12/2023 23:55,0,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,0,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,.01,0
01/12/2023 23:55,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,0,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,.01,0
01/12/2023 23:56,0,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,0,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,0,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,0,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,.01,0
01/12/2023 23:57,.01,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,0,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,0,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,0,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,.01,0
01/12/2023 23:58,.04,0
01/12/2023 23:58,.02,0
01/12/2023 23:58,.02,0
01/12/2023 23:58,.02,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,.13,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,.02,0
01/12/2023 23:59,.03,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,0,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,.01,0
01/12/2023 23:59,0,0
01/12/2023 23:59,.29,0
02/12/2023 00:00,0,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,0,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,0,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:00,.01,0
02/12/2023 00:01,0,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,0,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,0,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,0,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,0,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,.01,0
02/12/2023 00:01,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.02,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,0,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,0,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:02,.01,0
02/12/2023 00:03,.01,0
02/12/2023 00:03,.01,0
02/12/2023 00:03,.01,0
02/12/2023 00:03,.02,0
02/12/2023 00:03,.02,0
02/12/2023 00:03,.14,0
02/12/2023 00:03,.01,0
02/12/2023 00:03,.03,0
02/12/2023 00:03,.01,0
02/12/2023 00:03,0,0
02/12/2023 00:03,.01,0
02/12/2023 00:03,.01,0
02/12/2023 00:03,.03,0
02/12/2023 00:03,.01,0
02/12/2023 00:03,.01,0
02/12/2023 00:03,.01,0
02/12/2023 00:03,.01,0
02/12/2023 00:03,.01,0
02/12/2023 00:03,.01,0
02/12/2023 00:04,.02,0
02/12/2023 00:04,.01,0
02/12/2023 00:04,.01,0
02/12/2023 00:04,.02,0
02/12/2023 00:04,.03,0
02/12/2023 00:04,.01,0
02/12/2023 00:04,.02,0
02/12/2023 00:04,.01,0
02/12/2023 00:04,0,0
02/12/2023 00:04,.01,0
02/12/2023 00:04,.01,0
02/12/2023 00:04,.03,0
02/12/2023 00:04,.02,0
02/12/2023 00:04,.01,0
02/12/2023 00:04,.03,0
02/12/2023 00:04,.01,0
02/12/2023 00:04,.01,0
02/12/2023 00:04,.02,0
02/12/2023 00:04,.02,0
02/12/2023 00:04,.02,0
02/12/2023 00:05,.03,0
02/12/2023 00:05,.02,0
02/12/2023 00:05,.01,0
02/12/2023 00:05,.01,0
02/12/2023 00:05,.01,0
02/12/2023 00:05,.02,0
02/12/2023 00:05,.02,0
02/12/2023 00:05,.03,0
02/12/2023 00:05,.01,0
02/12/2023 00:05,.01,0
02/12/2023 00:05,.01,0
02/12/2023 00:05,.01,0
02/12/2023 00:05,0,0
02/12/2023 00:05,.01,0
02/12/2023 00:05,.01,0
02/12/2023 00:05,.01,0
02/12/2023 00:05,.01,0
02/12/2023 00:05,.01,0
02/12/2023 00:05,.01,0
02/12/2023 00:06,.01,0
02/12/2023 00:06,.01,0
02/12/2023 00:06,.02,0
02/12/2023 00:06,.01,0
02/12/2023 00:06,.03,0
02/12/2023 00:06,.03,0
02/12/2023 00:06,.02,0
02/12/2023 00:06,.01,0
02/12/2023 00:06,.01,0
02/12/2023 00:06,.01,0
02/12/2023 00:06,0,0
02/12/2023 00:06,.01,0
02/12/2023 00:06,.02,0
02/12/2023 00:06,.01,0
02/12/2023 00:06,.01,0
02/12/2023 00:06,.01,0
02/12/2023 00:06,.02,0
02/12/2023 00:07,.01,0
02/12/2023 00:07,0,0
02/12/2023 00:07,.01,0
02/12/2023 00:07,.01,0
02/12/2023 00:07,.01,0
02/12/2023 00:07,.01,0
02/12/2023 00:07,.01,0
02/12/2023 00:07,.01,0
02/12/2023 00:07,.01,0
02/12/2023 00:07,.01,0
02/12/2023 00:07,.01,0
02/12/2023 00:07,.01,0
02/12/2023 00:07,.02,0
02/12/2023 00:07,.01,0
02/12/2023 00:07,.01,0
02/12/2023 00:08,0,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,.10,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,0,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,.01,0
02/12/2023 00:08,0,0
02/12/2023 00:08,0,0
02/12/2023 00:09,0,0
02/12/2023 00:09,0,0
02/12/2023 00:09,.01,0
02/12/2023 00:09,.01,0
02/12/2023 00:09,.01,0
02/12/2023 00:09,.01,0
02/12/2023 00:09,0,0
02/12/2023 00:09,0,0
02/12/2023 00:09,0,0
02/12/2023 00:09,.01,0
02/12/2023 00:09,.01,0
02/12/2023 00:30,.01,0
02/12/2023 00:30,.01,0
02/12/2023 00:31,.03,0
02/12/2023 00:31,0,0
02/12/2023 00:31,0,0
02/12/2023 00:31,0,0
02/12/2023 00:31,.02,0
02/12/2023 00:31,0,0
02/12/2023 00:31,0,0
02/12/2023 00:34,0,0
02/12/2023 00:35,.01,0
02/12/2023 00:35,0,0
02/12/2023 00:39,0,0
02/12/2023 00:39,.01,0
02/12/2023 00:39,.01,0
02/12/2023 00:39,.01,0
02/12/2023 00:39,.01,0
02/12/2023 00:39,.01,0
02/12/2023 00:39,.01,0
02/12/2023 00:39,.01,0
02/12/2023 00:39,.01,0
02/12/2023 00:39,.03,0
02/12/2023 00:39,.02,0
02/12/2023 00:39,.02,0
02/12/2023 00:39,.02,0
02/12/2023 00:39,.03,0
02/12/2023 00:39,.02,0
02/12/2023 00:39,.02,0
02/12/2023 00:39,.02,0
02/12/2023 00:39,.03,0
02/12/2023 00:39,.03,0
02/12/2023 00:40,.02,0
02/12/2023 00:40,.03,0
02/12/2023 00:40,.03,0
02/12/2023 00:40,.02,0
02/12/2023 00:40,1.11,0
02/12/2023 00:40,1.08,0
02/12/2023 00:40,1.08,0
02/12/2023 00:40,1.08,0
02/12/2023 00:40,1.09,0
02/12/2023 00:40,1.09,0
02/12/2023 00:40,1.08,0
02/12/2023 00:40,.04,0
02/12/2023 00:40,1.09,0
02/12/2023 00:40,.64,0
02/12/2023 00:40,1.08,0
02/12/2023 00:40,1.07,0
02/12/2023 00:40,.02,0
02/12/2023 00:40,1.08,0
02/12/2023 00:40,1.07,0
02/12/2023 00:40,1.07,0
02/12/2023 00:41,1.07,0
02/12/2023 00:41,.01,0
02/12/2023 00:41,1.07,0
02/12/2023 00:41,1.07,0
02/12/2023 00:41,1.07,0
02/12/2023 00:41,1.08,0
02/12/2023 00:41,.01,0
02/12/2023 00:41,1.07,0
02/12/2023 00:41,1.08,0
02/12/2023 00:41,.03,0
02/12/2023 00:41,1.10,0
02/12/2023 00:41,.46,0
02/12/2023 00:41,1.10,0
02/12/2023 00:41,.04,0
02/12/2023 00:41,1.08,0
02/12/2023 00:41,1.06,0
02/12/2023 00:41,1.07,0
02/12/2023 00:41,1.07,0
02/12/2023 00:41,.02,0
02/12/2023 00:41,1.07,0
02/12/2023 00:42,.01,0
02/12/2023 00:42,1.07,0
02/12/2023 00:42,1.07,0
02/12/2023 00:42,1.07,0
02/12/2023 00:42,1.07,0
02/12/2023 00:42,1.07,0
02/12/2023 00:42,1.07,0
02/12/2023 00:42,.01,0
02/12/2023 00:42,1.08,0
02/12/2023 00:42,.95,0
02/12/2023 00:42,1.08,0
02/12/2023 00:42,1.07,0
02/12/2023 00:42,1.09,0
02/12/2023 00:42,1.08,0
02/12/2023 00:42,.05,0
02/12/2023 00:42,1.08,0
02/12/2023 00:42,1.07,0
02/12/2023 00:43,.01,0
02/12/2023 00:43,1.10,0
02/12/2023 00:43,.01,0
02/12/2023 00:43,1.07,0
02/12/2023 00:43,.01,0
02/12/2023 00:43,1.07,0
02/12/2023 00:43,.01,0
02/12/2023 00:43,1.08,0
02/12/2023 00:43,.63,0
02/12/2023 00:43,1.07,0
02/12/2023 00:43,1.07,0
02/12/2023 00:43,.93,0
02/12/2023 00:43,1.07,0
02/12/2023 00:43,.01,0
02/12/2023 00:43,1.08,0
02/12/2023 00:43,.63,0
02/12/2023 00:43,1.08,0
02/12/2023 00:43,1.07,0
02/12/2023 00:44,.45,0
02/12/2023 00:44,1.07,0
02/12/2023 00:44,.01,0
02/12/2023 00:44,1.07,0
02/12/2023 00:44,.63,0
02/12/2023 00:44,1.08,0
02/12/2023 00:44,1.07,0
02/12/2023 00:44,.45,0
02/12/2023 00:44,1.08,0
02/12/2023 00:44,.80,0
02/12/2023 00:44,1.09,0
02/12/2023 00:44,1.09,0
02/12/2023 00:44,.03,0
02/12/2023 00:44,.01,0
02/12/2023 00:44,1.07,0
02/12/2023 00:44,.01,0
02/12/2023 00:44,1.08,0
02/12/2023 00:45,.63,0
02/12/2023 00:45,1.08,0
02/12/2023 00:45,.01,0
02/12/2023 00:45,1.08,0
02/12/2023 00:45,1.07,0
02/12/2023 00:45,1.08,0
02/12/2023 00:45,1.08,0
02/12/2023 00:45,.01,0
02/12/2023 00:45,1.08,0
02/12/2023 00:45,.01,0
02/12/2023 00:45,1.09,0
02/12/2023 00:45,1.08,0
02/12/2023 00:45,1.08,0
02/12/2023 00:45,1.08,0
02/12/2023 00:45,.16,0
02/12/2023 00:45,1.08,0
02/12/2023 00:45,.01,0
02/12/2023 00:45,1.08,0
02/12/2023 00:45,1.09,0
02/12/2023 00:46,1.11,0
02/12/2023 00:46,1.08,0
02/12/2023 00:46,.01,0
02/12/2023 00:46,1.08,0
02/12/2023 00:46,1.08,0
02/12/2023 00:46,1.09,0
02/12/2023 00:46,1.10,0
02/12/2023 00:46,.01,0
02/12/2023 00:46,1.08,0
02/12/2023 00:46,.96,0
02/12/2023 00:46,1.08,0
02/12/2023 00:46,1.08,0
02/12/2023 00:46,1.08,0
02/12/2023 00:46,1.09,0
02/12/2023 00:46,1.24,0
02/12/2023 00:46,1.11,0
02/12/2023 00:46,1.09,0
02/12/2023 00:46,.45,0
02/12/2023 00:46,1.08,0
02/12/2023 00:46,.01,0
02/12/2023 00:47,1.09,0
02/12/2023 00:47,1.08,0
02/12/2023 00:47,.45,0
02/12/2023 00:47,1.09,0
02/12/2023 00:47,0,0
02/12/2023 00:47,1.09,0
02/12/2023 00:47,1.09,0
02/12/2023 00:47,1.09,0
02/12/2023 00:47,1.08,0
02/12/2023 00:47,.02,0
02/12/2023 00:47,1.10,0
02/12/2023 00:47,1.08,0
02/12/2023 00:47,1.09,0
02/12/2023 00:47,1.16,0
02/12/2023 00:47,1.11,0
02/12/2023 00:47,1.09,0
02/12/2023 00:47,.01,0
02/12/2023 00:47,1.10,0
02/12/2023 00:47,.66,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,0,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.08,0
02/12/2023 00:48,0,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.09,0
02/12/2023 00:48,1.10,0
02/12/2023 00:48,1.09,0
02/12/2023 00:49,1.09,0
02/12/2023 00:49,.66,0
02/12/2023 00:49,1.09,0
02/12/2023 00:49,1.09,0
02/12/2023 00:49,1.09,0
02/12/2023 00:49,1.09,0
02/12/2023 00:49,.01,0
02/12/2023 00:49,1.09,0
02/12/2023 00:49,1.09,0
02/12/2023 00:49,1.09,0
02/12/2023 00:49,1.10,0
02/12/2023 00:49,.01,0
02/12/2023 00:49,1.10,0
02/12/2023 00:49,1.09,0
02/12/2023 00:49,0,0
02/12/2023 00:49,1.09,0
02/12/2023 00:49,1.09,0
02/12/2023 00:49,1.10,0
02/12/2023 00:49,1.09,0
02/12/2023 00:49,1.10,0
02/12/2023 00:50,1.10,0
02/12/2023 00:50,.01,0
02/12/2023 00:50,1.10,0
02/12/2023 00:50,1.09,0
02/12/2023 00:50,1.10,0
02/12/2023 00:50,1.09,0
02/12/2023 00:50,.45,0
02/12/2023 00:50,1.09,0
02/12/2023 00:50,0,0
02/12/2023 00:50,1.09,0
02/12/2023 00:50,1.10,0
02/12/2023 00:50,1.10,0
02/12/2023 00:50,1.10,0
02/12/2023 00:50,.01,0
02/12/2023 00:50,1.10,0
02/12/2023 00:50,1.09,0
02/12/2023 00:50,1.10,0
02/12/2023 00:50,1.09,0
02/12/2023 00:50,1.10,0
02/12/2023 00:51,1.10,0
02/12/2023 00:51,0,0
02/12/2023 00:51,1.10,0
02/12/2023 00:51,.01,0
02/12/2023 00:51,1.10,0
02/12/2023 00:51,1.09,0
02/12/2023 00:51,.93,0
02/12/2023 00:51,1.10,0
02/12/2023 00:51,.01,0
02/12/2023 00:51,1.10,0
02/12/2023 00:51,1.10,0
02/12/2023 00:51,1.10,0
02/12/2023 00:51,1.10,0
02/12/2023 00:51,.93,0
02/12/2023 00:51,1.10,0
02/12/2023 00:51,.01,0
02/12/2023 00:51,1.10,0
02/12/2023 00:51,1.10,0
02/12/2023 00:51,1.10,0
02/12/2023 00:51,1.10,0
02/12/2023 00:52,.45,0
02/12/2023 00:52,1.10,0
02/12/2023 00:52,0,0
02/12/2023 00:52,1.10,0
02/12/2023 00:52,1.10,0
02/12/2023 00:52,1.09,0
02/12/2023 00:52,1.10,0
02/12/2023 00:52,.01,0
02/12/2023 00:52,1.10,0
02/12/2023 00:52,1.10,0
02/12/2023 00:52,1.13,0
02/12/2023 00:52,1.10,0
02/12/2023 00:52,.01,0
02/12/2023 00:52,1.11,0
02/12/2023 00:52,.01,0
02/12/2023 00:52,1.10,0
02/12/2023 00:52,.01,0
02/12/2023 00:52,1.10,0
02/12/2023 00:53,1.11,0
02/12/2023 00:53,1.11,0
02/12/2023 00:53,1.11,0
02/12/2023 00:53,1.11,0
02/12/2023 00:53,1.11,0
02/12/2023 00:53,.46,0
02/12/2023 00:53,1.11,0
02/12/2023 00:53,.01,0
02/12/2023 00:53,1.11,0
02/12/2023 00:53,1.11,0
02/12/2023 00:53,1.11,0
02/12/2023 00:53,1.12,0
02/12/2023 00:53,.46,0
02/12/2023 00:53,1.11,0
02/12/2023 00:53,.24,0
02/12/2023 00:53,.01,0
02/12/2023 00:53,0,0
02/12/2023 00:53,.05,0
02/12/2023 00:53,.01,0
02/12/2023 00:54,.02,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,0,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.02,0
02/12/2023 00:54,0,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,.01,0
02/12/2023 00:54,0,0
02/12/2023 00:55,.29,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,0,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,.01,0
02/12/2023 00:55,0,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,0,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,0,0
02/12/2023 00:56,.01,0
02/12/2023 00:56,.01,0
02/12/2023 00:57,.02,0
02/12/2023 00:57,.04,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:57,.01,0
02/12/2023 00:58,.01,0
02/12/2023 00:58,.01,0
02/12/2023 00:58,0,0
02/12/2023 00:58,.01,0
