dateTime,usoCpu,frequence,temp
25/11/2023 23:30,0.0,1476.1428,50.5
25/11/2023 23:30,0.0,1348.1986,51.5
25/11/2023 23:31,1.6,1451.9292,51.5
25/11/2023 23:31,1.5,1534.2562,50.5
25/11/2023 23:31,1.5,1409.3110,50.5
25/11/2023 23:31,1.5,1564.1404,50.5
25/11/2023 23:31,1.5,1378.5156,51.5
25/11/2023 23:31,3.1,1438.0758,50.5
25/11/2023 23:31,3.1,1515.7414,51.5
25/11/2023 23:31,1.5,1354.5736,51.5
25/11/2023 23:31,1.5,1585.6710,50.5
25/11/2023 23:31,1.6,2123.8214,51.5
25/11/2023 23:31,0.0,1413.2948,51.5
25/11/2023 23:31,0.0,1730.1476,51.5
25/11/2023 23:31,3.0,1368.3676,51.5
25/11/2023 23:31,0.0,1463.6052,51.5
25/11/2023 23:31,3.2,1916.4498,51.5
25/11/2023 23:31,1.6,1447.2944,49.5
25/11/2023 23:31,1.6,1631.6084,50.5
25/11/2023 23:31,0.0,1168.0846,50.5
25/11/2023 23:31,0.0,1663.8768,51.5
25/11/2023 23:31,4.8,1974.9170,50.5
25/11/2023 23:31,3.0,1370.8560,50.5
25/11/2023 23:31,0.0,1443.6804,52.5
25/11/2023 23:31,0.0,1369.4016,50.5
25/11/2023 23:31,1.6,1743.4514,50.5
25/11/2023 23:31,4.5,1609.5978,51.5
25/11/2023 23:31,0.0,1541.7624,49.5
25/11/2023 23:31,3.0,1568.5988,50.5
25/11/2023 23:31,1.5,1551.1792,51.5
25/11/2023 23:31,1.5,1409.2302,50.5
25/11/2023 23:31,4.5,1320.4322,49.5
25/11/2023 23:31,0.0,1646.7662,50.5
25/11/2023 23:31,2.9,1365.1870,52.5
25/11/2023 23:31,3.1,1483.8326,51.5
25/11/2023 23:31,0.0,2100.9872,50.5
25/11/2023 23:31,1.5,1490.3138,51.5
25/11/2023 23:31,1.5,1393.5052,52.5
25/11/2023 23:31,1.5,1402.7634,50.5
25/11/2023 23:31,1.5,1368.7482,50.5
25/11/2023 23:31,1.6,1781.9992,51.5
25/11/2023 23:31,0.0,1441.8528,50.5
25/11/2023 23:31,0.0,1531.9506,50.5
25/11/2023 23:31,1.5,1685.6728,50.5
25/11/2023 23:31,1.6,1388.6372,51.5
25/11/2023 23:31,3.3,1800.3534,50.5
25/11/2023 23:31,0.0,1331.8238,50.5
25/11/2023 23:31,1.5,1532.2784,50.5
25/11/2023 23:31,1.5,1394.3970,51.5
25/11/2023 23:31,0.0,1380.1338,50.5
25/11/2023 23:31,1.5,1409.8150,50.5
25/11/2023 23:32,1.5,1522.1026,51.5
25/11/2023 23:32,1.6,1629.8700,51.5
25/11/2023 23:32,1.5,1399.9954,51.5
25/11/2023 23:32,1.5,1179.3840,50.5
25/11/2023 23:32,2.9,1511.2430,50.5
25/11/2023 23:32,1.5,1413.7152,49.5
25/11/2023 23:32,0.0,1500.7950,50.5
25/11/2023 23:32,3.0,1525.2022,51.5
25/11/2023 23:32,1.6,2081.8892,49.5
25/11/2023 23:32,4.3,1290.9414,49.5
25/11/2023 23:32,1.5,1576.1582,50.5
25/11/2023 23:32,1.6,1514.0418,51.5
25/11/2023 23:32,0.0,1443.9622,50.5
25/11/2023 23:32,3.3,1904.4866,50.5
25/11/2023 23:32,1.5,1474.1150,51.5
25/11/2023 23:32,1.6,1373.6100,50.5
25/11/2023 23:32,1.5,1382.3394,50.5
25/11/2023 23:32,1.5,1396.0394,50.5
25/11/2023 23:32,3.3,1979.4622,50.5
25/11/2023 23:32,0.0,1376.0162,49.5
25/11/2023 23:32,1.5,1481.8858,50.5
25/11/2023 23:32,1.5,1561.9390,52.5
25/11/2023 23:32,1.5,1342.3980,50.5
25/11/2023 23:32,3.2,1590.1140,50.5
25/11/2023 23:32,0.0,1866.8918,50.5
25/11/2023 23:32,1.5,1253.0034,51.5
25/11/2023 23:32,1.5,1574.8724,50.5
25/11/2023 23:32,0.0,1393.1550,50.5
25/11/2023 23:32,3.1,1697.4852,51.5
25/11/2023 23:32,1.5,1508.2606,50.5
25/11/2023 23:32,0.0,1435.3714,51.5
25/11/2023 23:32,3.0,1319.5580,51.5
25/11/2023 23:32,1.6,2118.3386,51.5
25/11/2023 23:32,1.5,1355.5720,50.5
25/11/2023 23:32,3.0,1336.9018,49.5
25/11/2023 23:32,1.6,1578.0532,51.5
25/11/2023 23:32,0.0,1568.4734,50.5
25/11/2023 23:32,1.6,1954.7348,49.5
25/11/2023 23:32,3.0,1447.0712,49.5
25/11/2023 23:32,0.0,1355.7766,50.5
25/11/2023 23:32,1.5,1479.5598,50.5
25/11/2023 23:32,1.5,1580.9880,50.5
25/11/2023 23:32,1.5,1447.9262,51.5
25/11/2023 23:32,3.1,1354.9856,50.5
25/11/2023 23:32,1.6,1379.7046,50.5
25/11/2023 23:32,3.1,1602.2746,50.5
25/11/2023 23:32,3.1,1405.3254,51.5
25/11/2023 23:32,1.5,2117.2876,50.5
25/11/2023 23:33,3.1,1376.8260,50.5
25/11/2023 23:33,3.1,1474.7882,50.5
25/11/2023 23:33,3.1,1363.7740,51.5
25/11/2023 23:33,6.1,1489.6936,50.5
25/11/2023 23:33,3.1,1909.4566,50.5
25/11/2023 23:33,1.5,1707.4950,50.5
25/11/2023 23:33,3.0,1330.7452,50.5
25/11/2023 23:33,3.0,1153.1130,51.5
25/11/2023 23:33,1.5,1759.3246,51.5
25/11/2023 23:33,2.9,1429.8928,49.5
25/11/2023 23:33,1.5,1379.3050,49.5
25/11/2023 23:33,0.0,1419.8200,51.5
25/11/2023 23:33,1.5,1367.2962,50.5
25/11/2023 23:33,0.0,2115.9078,50.5
25/11/2023 23:33,1.6,1491.4382,50.5
25/11/2023 23:33,0.0,1543.2178,51.5
25/11/2023 23:33,1.5,1236.2408,50.5
25/11/2023 23:33,1.5,1741.6366,51.5
25/11/2023 23:33,1.5,2074.5544,51.5
25/11/2023 23:33,3.0,1357.8386,50.5
25/11/2023 23:33,1.5,1500.2960,50.5
25/11/2023 23:33,1.5,1446.8752,50.5
25/11/2023 23:33,0.0,1391.4736,51.5
25/11/2023 23:33,1.6,1916.9550,51.5
25/11/2023 23:33,3.1,1329.6250,50.5
25/11/2023 23:33,0.0,1735.4396,51.5
25/11/2023 23:33,0.0,1192.1818,51.5
25/11/2023 23:33,0.0,1432.7272,50.5
25/11/2023 23:33,0.0,1790.4020,50.5
25/11/2023 23:33,3.0,1316.3378,50.5
25/11/2023 23:33,1.5,1489.4184,49.5
25/11/2023 23:33,1.5,1437.4636,49.5
25/11/2023 23:33,0.0,1541.6048,51.5
25/11/2023 23:33,1.6,1966.8112,50.5
25/11/2023 23:33,1.5,1380.7516,50.5
25/11/2023 23:33,1.5,1333.4508,50.5
25/11/2023 23:33,1.5,1362.1946,51.5
25/11/2023 23:33,1.5,1347.7354,50.5
25/11/2023 23:33,0.0,1451.0598,50.5
25/11/2023 23:33,3.2,1478.0336,51.5
25/11/2023 23:33,1.5,1630.6194,49.5
25/11/2023 23:33,1.5,1356.8842,50.5
26/11/2023 18:06,3.0,1495.5614,53.5
26/11/2023 18:06,12.3,1350.1846,53.5
26/11/2023 18:06,1.5,1403.2092,53.5
26/11/2023 18:06,8.8,1638.8080,54.5
26/11/2023 18:06,1.6,1695.5208,53.5
26/11/2023 18:06,3.2,1767.3960,54.5
26/11/2023 18:06,15.4,1776.5902,53.5
26/11/2023 18:06,6.3,1359.6692,54.5
26/11/2023 18:06,0.0,1467.0856,56.5
26/11/2023 18:06,1.5,1166.0204,54.5
26/11/2023 18:06,0.0,1746.7086,54.5
26/11/2023 18:06,7.9,1675.9604,55.5
26/11/2023 18:07,13.4,1413.9176,56.5
26/11/2023 18:07,0.0,1364.7706,55.5
26/11/2023 18:07,1.5,1357.5470,56.5
26/11/2023 18:07,0.0,1372.2424,56.5
26/11/2023 18:07,3.1,1341.7258,56.5
26/11/2023 18:07,9.5,1548.5636,53.5
26/11/2023 18:07,1.5,1877.8042,55.5
26/11/2023 18:07,0.0,1413.8188,55.5
26/11/2023 18:07,0.0,1472.8932,55.5
26/11/2023 18:07,6.3,1534.7688,55.5
26/11/2023 18:07,12.3,1364.9260,55.5
26/11/2023 18:07,9.0,1403.1348,55.5
26/11/2023 18:07,4.6,1527.7046,54.5
26/11/2023 18:07,0.0,1374.7962,55.5
26/11/2023 18:07,1.5,2121.2958,55.5
26/11/2023 18:07,9.5,1504.0298,56.5
26/11/2023 18:07,11.1,1440.8420,55.5
26/11/2023 18:07,3.1,1404.6442,57.5
26/11/2023 18:07,1.5,1739.0090,56.5
26/11/2023 18:07,1.5,1371.2834,55.5
26/11/2023 18:07,7.7,1519.4554,55.5
26/11/2023 18:07,14.1,1442.3424,55.5
26/11/2023 18:07,12.3,1430.9794,54.5
26/11/2023 18:07,0.0,1402.7574,55.5
26/11/2023 18:07,1.5,1357.4452,55.5
26/11/2023 18:07,1.6,1875.7198,55.5
26/11/2023 18:07,17.2,1815.6734,54.5
26/11/2023 18:07,9.4,1309.0598,55.5
26/11/2023 18:07,0.0,1602.1302,56.5
26/11/2023 18:07,0.0,1351.6930,56.5
26/11/2023 18:07,1.6,1922.4870,56.5
26/11/2023 18:07,6.2,1225.7852,57.5
26/11/2023 18:07,10.9,1414.3488,55.5
26/11/2023 18:07,0.0,1403.7268,55.5
26/11/2023 18:07,1.6,1365.0040,55.5
26/11/2023 18:07,1.5,1783.3046,56.5
26/11/2023 18:07,5.9,1520.3716,55.5
26/11/2023 18:07,13.8,1473.3672,54.5
26/11/2023 18:07,21.0,1836.3496,54.5
26/11/2023 18:07,21.5,1488.8284,57.5
26/11/2023 18:07,3.0,1349.6272,57.5
26/11/2023 18:07,9.1,1505.5942,56.5
26/11/2023 18:07,10.8,1332.7504,55.5
26/11/2023 18:07,3.2,1791.1486,54.5
26/11/2023 18:07,15.2,1791.0458,55.5
26/11/2023 18:07,6.2,1416.2942,55.5
26/11/2023 18:07,1.5,1493.2646,56.5
26/11/2023 18:08,1.5,1464.6896,56.5
26/11/2023 18:08,1.5,1754.9600,56.5
26/11/2023 18:08,7.8,1573.1200,56.5
26/11/2023 18:08,10.8,1387.9078,55.5
26/11/2023 18:08,1.5,1211.1800,55.5
26/11/2023 18:08,1.5,1390.4660,55.5
26/11/2023 18:08,0.0,1382.8600,56.5
26/11/2023 18:08,1.6,1800.1522,54.5
26/11/2023 18:08,17.2,1551.2496,54.5
26/11/2023 18:08,1.5,1425.2886,55.5
26/11/2023 18:08,1.5,1352.0080,55.5
26/11/2023 18:08,0.0,1687.2112,55.5
26/11/2023 18:08,1.6,1955.8856,56.5
26/11/2023 18:08,20.0,1738.0414,56.5
26/11/2023 18:08,10.6,1314.5042,56.5
26/11/2023 18:08,1.5,1533.4552,56.5
26/11/2023 18:08,1.5,1317.2072,56.5
26/11/2023 18:08,0.0,1305.0380,56.5
26/11/2023 18:08,3.2,1930.2272,56.5
26/11/2023 18:08,12.7,1487.3392,55.5
26/11/2023 18:08,6.2,1383.1390,55.5
26/11/2023 18:08,0.0,1364.0930,55.5
26/11/2023 18:08,3.0,1315.9192,55.5
26/11/2023 18:08,0.0,1441.4214,54.5
26/11/2023 18:08,7.8,1414.7016,55.5
26/11/2023 18:08,11.9,1375.1624,54.5
26/11/2023 18:08,2.9,1380.5148,54.5
26/11/2023 18:08,1.5,1426.8484,55.5
26/11/2023 18:08,3.0,1349.6758,54.5
26/11/2023 18:08,10.8,1394.3092,55.5
26/11/2023 18:08,13.8,1342.1582,54.5
26/11/2023 18:08,0.0,1351.8060,56.5
26/11/2023 18:08,0.0,1343.9550,56.5
26/11/2023 18:08,0.0,1389.9226,55.5
26/11/2023 18:08,3.2,1986.2406,55.5
26/11/2023 18:08,21.9,1727.7778,54.5
26/11/2023 18:08,10.6,1398.0186,55.5
26/11/2023 18:08,4.7,1377.4748,54.5
26/11/2023 18:08,3.0,1407.5638,55.5
26/11/2023 18:08,3.1,2110.4110,55.5
26/11/2023 18:08,15.4,1430.7326,55.5
26/11/2023 18:08,10.1,1420.6116,54.5
26/11/2023 18:08,4.4,1485.3456,54.5
26/11/2023 18:08,4.5,1451.9356,56.5
26/11/2023 18:08,6.3,2068.0100,55.5
26/11/2023 18:08,15.4,2076.4032,54.5
26/11/2023 18:08,3.1,1382.2172,55.5
26/11/2023 18:08,0.0,1236.6158,55.5
26/11/2023 18:08,1.5,1239.3772,55.5
26/11/2023 18:09,1.6,1901.7690,55.5
26/11/2023 18:09,12.5,1559.6360,55.5
26/11/2023 18:09,7.5,1390.2370,54.5
26/11/2023 18:09,0.0,1330.0982,54.5
26/11/2023 18:09,0.0,1447.0570,55.5
26/11/2023 18:09,1.6,1770.7162,55.5
26/11/2023 18:09,14.5,1909.8226,55.5
26/11/2023 18:09,3.0,1406.2698,56.5
26/11/2023 18:09,0.0,1360.7264,56.5
26/11/2023 18:09,1.6,1367.3356,56.5
26/11/2023 18:09,7.9,2110.5356,57.5
26/11/2023 18:09,25.8,1594.9006,55.5
26/11/2023 18:09,13.6,1380.9132,54.5
26/11/2023 18:09,1.6,1236.5182,55.5
26/11/2023 18:09,1.5,1380.7960,56.5
26/11/2023 18:09,4.8,1696.0672,56.5
26/11/2023 18:09,10.9,1630.8680,55.5
26/11/2023 18:09,5.9,1521.4456,55.5
26/11/2023 18:09,3.0,1959.0772,56.5
26/11/2023 18:09,1.5,1501.8124,56.5
26/11/2023 18:09,4.8,1734.9728,55.5
26/11/2023 18:09,9.1,1417.4948,54.5
26/11/2023 18:09,6.2,1323.2246,55.5
26/11/2023 18:09,0.0,1308.4398,54.5
26/11/2023 18:09,3.0,1294.2364,55.5
26/11/2023 18:09,1.6,1743.7242,54.5
26/11/2023 18:09,15.9,1890.2374,55.5
26/11/2023 18:09,14.7,1479.8856,54.5
26/11/2023 18:09,4.6,1470.1086,54.5
26/11/2023 18:09,4.5,1448.6496,55.5
26/11/2023 18:09,6.2,2046.2366,56.5
26/11/2023 18:09,16.2,1398.4562,55.5
26/11/2023 18:09,21.9,1416.4638,56.5
26/11/2023 18:09,4.6,1426.9094,56.5
26/11/2023 18:09,1.5,1299.6046,55.5
26/11/2023 18:09,3.2,1705.6942,56.5
26/11/2023 18:09,10.6,1374.2258,55.5
26/11/2023 18:09,1.5,1731.1456,55.5
26/11/2023 18:09,0.0,1352.8612,56.5
26/11/2023 18:09,0.0,1307.0558,55.5
26/11/2023 18:09,1.6,1849.2194,55.5
26/11/2023 18:09,12.3,1538.5052,55.5
26/11/2023 18:09,0.0,1583.9332,54.5
26/11/2023 18:09,0.0,1433.8088,55.5
26/11/2023 18:09,1.5,1332.9182,55.5
26/11/2023 18:09,10.6,1512.3822,56.5
26/11/2023 18:09,10.9,1458.6806,54.5
26/11/2023 18:09,0.0,1372.0648,55.5
26/11/2023 18:10,0.0,1363.2484,55.5
26/11/2023 18:10,1.5,1392.8488,54.5
26/11/2023 18:10,9.1,1460.1838,54.5
26/11/2023 18:10,46.8,1429.8508,54.5
26/11/2023 18:10,0.0,1343.8128,55.5
26/11/2023 18:10,1.5,1362.8380,56.5
26/11/2023 18:10,3.0,1339.5138,55.5
26/11/2023 18:10,8.8,1542.2288,55.5
26/11/2023 18:10,9.4,1334.3044,55.5
26/11/2023 18:10,1.5,1434.0026,55.5
26/11/2023 18:10,3.0,1383.9590,55.5
26/11/2023 18:10,1.5,1433.2046,55.5
26/11/2023 18:10,6.2,1600.1776,55.5
26/11/2023 18:10,10.4,1282.5164,54.5
26/11/2023 18:10,1.5,1623.4102,55.5
26/11/2023 18:10,1.5,1465.5166,54.5
26/11/2023 18:10,1.5,1947.0616,55.5
26/11/2023 18:10,21.5,1606.0286,55.5
26/11/2023 18:10,7.6,1379.6634,55.5
26/11/2023 18:10,1.5,1186.7320,56.5
26/11/2023 18:10,1.6,1399.3134,57.5
26/11/2023 18:10,1.5,1642.2628,57.5
26/11/2023 18:10,12.3,1351.1880,54.5
26/11/2023 18:10,9.2,1329.2100,54.5
26/11/2023 18:10,0.0,1328.2576,55.5
26/11/2023 18:10,0.0,1413.1602,55.5
26/11/2023 18:10,0.0,1560.4528,54.5
26/11/2023 18:10,7.9,1490.8934,54.5
26/11/2023 18:10,10.4,1306.7788,55.5
26/11/2023 18:10,0.0,1213.3656,56.5
26/11/2023 18:10,1.6,1512.4486,56.5
26/11/2023 18:10,1.5,1843.1732,55.5
26/11/2023 18:10,9.4,1247.1634,57.5
26/11/2023 18:10,7.5,1398.8988,54.5
26/11/2023 18:10,1.5,1347.6680,55.5
26/11/2023 18:10,1.5,1356.6676,56.5
26/11/2023 18:10,3.0,2120.8708,54.5
26/11/2023 18:10,12.1,1770.7164,55.5
26/11/2023 18:10,7.7,1643.4842,55.5
26/11/2023 18:10,0.0,1333.8612,55.5
26/11/2023 18:10,1.5,1363.1066,56.5
26/11/2023 18:10,0.0,2122.5886,55.5
26/11/2023 18:10,10.6,1560.9776,55.5
26/11/2023 18:10,13.8,1393.8364,55.5
26/11/2023 18:10,3.1,1357.1710,56.5
26/11/2023 18:10,4.4,1339.1490,57.5
26/11/2023 18:10,6.0,1419.2616,56.5
26/11/2023 18:10,15.4,1991.6750,56.5
26/11/2023 18:10,23.4,1517.6542,55.5
26/11/2023 18:11,6.2,1250.7692,56.5
26/11/2023 18:11,3.2,1580.5618,56.5
26/11/2023 18:11,9.2,1428.5544,55.5
26/11/2023 18:11,7.8,1892.0894,55.5
26/11/2023 18:11,19.0,2015.4066,56.5
26/11/2023 18:11,9.4,1370.1714,55.5
26/11/2023 18:11,6.2,1337.2014,56.5
26/11/2023 18:11,4.6,1359.0734,56.5
26/11/2023 18:11,6.5,1997.6714,56.5
26/11/2023 18:11,15.9,1718.0912,55.5
26/11/2023 18:11,9.1,1285.6068,56.5
26/11/2023 18:11,4.7,1673.0986,57.5
26/11/2023 18:11,6.0,1494.5434,56.5
26/11/2023 18:11,6.2,1983.8328,55.5
26/11/2023 18:11,9.0,1511.5948,55.5
26/11/2023 18:11,50.7,1412.1048,55.5
26/11/2023 18:11,6.1,1542.2660,55.5
26/11/2023 18:11,9.1,1444.8480,56.5
26/11/2023 18:11,4.6,2112.1922,56.5
26/11/2023 18:11,19.0,1683.1692,56.5
26/11/2023 18:11,7.4,1359.8200,56.5
26/11/2023 18:11,1.6,1446.3156,56.5
26/11/2023 18:11,1.5,1379.7704,56.5
26/11/2023 18:11,1.6,1748.2206,57.5
26/11/2023 18:11,16.4,1851.8450,54.5
26/11/2023 18:11,3.1,1340.3628,55.5
26/11/2023 18:11,0.0,1361.4082,56.5
26/11/2023 18:11,0.0,1419.3996,56.5
26/11/2023 18:11,1.5,1337.1498,54.5
26/11/2023 18:11,12.3,1569.7280,55.5
26/11/2023 18:11,12.5,1404.7694,55.5
26/11/2023 18:11,1.6,1551.1140,57.5
26/11/2023 18:11,0.0,1287.0060,57.5
26/11/2023 18:11,1.5,1319.1324,57.5
26/11/2023 18:11,1.6,1613.5290,56.5
26/11/2023 18:11,27.1,1994.8320,57.5
26/11/2023 18:11,0.0,1380.1714,56.5
26/11/2023 18:11,0.0,1376.0764,57.5
26/11/2023 18:11,1.5,1296.0330,57.5
26/11/2023 18:11,1.5,1420.2006,57.5
26/11/2023 18:11,9.1,1644.2786,55.5
26/11/2023 18:11,12.1,1445.6560,55.5
26/11/2023 18:11,0.0,1357.7716,57.5
26/11/2023 18:11,0.0,1286.8130,56.5
26/11/2023 18:11,3.2,1426.3298,56.5
26/11/2023 18:11,3.1,1866.8928,57.5
26/11/2023 18:12,15.4,1891.6934,57.5
26/11/2023 18:12,9.4,1399.3644,55.5
26/11/2023 18:12,0.0,1340.6344,56.5
26/11/2023 18:12,1.5,1530.5402,56.5
26/11/2023 18:12,1.6,1366.6318,57.5
26/11/2023 18:12,6.2,1481.6056,56.5
26/11/2023 18:12,12.5,1444.6820,56.5
26/11/2023 18:12,0.0,1402.2700,56.5
26/11/2023 18:12,3.1,1496.9646,56.5
26/11/2023 18:12,1.5,1314.3574,56.5
26/11/2023 18:12,4.8,1956.5576,56.5
26/11/2023 18:12,10.8,1351.3904,55.5
26/11/2023 18:12,10.6,1633.5064,55.5
26/11/2023 18:12,1.5,1422.7704,54.5
26/11/2023 18:12,2.9,1339.5478,56.5
26/11/2023 18:12,1.5,1586.2612,56.5
26/11/2023 18:12,8.8,1447.4088,56.5
26/11/2023 18:12,13.6,1359.0822,55.5
26/11/2023 18:12,1.6,1299.4982,56.5
26/11/2023 18:12,0.0,1279.4448,56.5
26/11/2023 18:12,0.0,1397.6356,56.5
26/11/2023 18:12,9.1,1582.9008,56.5
26/11/2023 18:12,14.1,1408.3136,55.5
26/11/2023 18:12,6.2,1361.9192,55.5
26/11/2023 18:12,4.5,1517.3630,55.5
26/11/2023 18:12,6.0,1365.1494,56.5
26/11/2023 18:25,3.2,1961.6956,55.5
26/11/2023 18:25,13.8,1478.6518,51.5
26/11/2023 18:25,1.5,1304.8082,53.5
26/11/2023 18:25,0.0,1326.9036,53.5
26/11/2023 18:25,0.0,1486.8544,52.5
26/11/2023 18:25,3.1,2073.3162,52.5
26/11/2023 18:25,12.3,1491.9864,53.5
26/11/2023 18:25,10.6,1367.9986,53.5
26/11/2023 18:25,1.5,1564.5340,54.5
26/11/2023 18:25,1.5,1571.5128,53.5
26/11/2023 18:25,3.1,1405.5752,53.5
26/11/2023 18:25,3.2,1850.5798,54.5
26/11/2023 18:25,13.6,1417.5482,53.5
26/11/2023 18:25,0.0,1415.8342,54.5
26/11/2023 18:25,1.6,1366.7802,55.5
26/11/2023 18:25,0.0,1551.7976,54.5
26/11/2023 18:25,1.5,1433.5528,54.5
26/11/2023 18:26,6.5,1409.6450,53.5
26/11/2023 18:26,55.2,1589.0466,54.5
26/11/2023 18:26,1.5,1295.1326,53.5
26/11/2023 18:26,1.5,1382.1574,54.5
26/11/2023 18:26,0.0,1562.9376,54.5
26/11/2023 18:26,1.6,1726.0260,54.5
26/11/2023 18:26,15.6,1848.5788,53.5
26/11/2023 18:26,6.2,1411.5072,53.5
26/11/2023 18:26,0.0,1400.6702,55.5
26/11/2023 18:26,0.0,1357.8550,55.5
26/11/2023 18:26,1.6,1447.0708,55.5
26/11/2023 18:26,8.8,1557.4978,54.5
26/11/2023 18:26,15.2,1431.9922,53.5
26/11/2023 18:26,12.3,1392.4436,53.5
26/11/2023 18:26,2.9,1720.1376,54.5
26/11/2023 18:26,4.3,1594.5216,54.5
26/11/2023 18:26,6.3,1487.1688,55.5
26/11/2023 18:26,17.6,1594.6000,54.5
26/11/2023 18:26,3.0,1367.4546,53.5
26/11/2023 18:26,0.0,1579.4916,52.5
26/11/2023 18:26,0.0,1505.1390,54.5
26/11/2023 18:26,3.2,1599.7864,53.5
26/11/2023 18:26,13.6,1502.5704,54.5
26/11/2023 18:26,9.4,1599.9088,54.5
26/11/2023 18:26,6.2,1402.8750,54.5
26/11/2023 18:26,1.5,1451.0160,54.5
26/11/2023 18:26,1.6,1863.5574,55.5
26/11/2023 18:26,20.6,1924.6648,53.5
26/11/2023 18:26,1.5,1240.6016,53.5
26/11/2023 18:26,0.0,1562.4430,54.5
26/11/2023 18:26,1.5,1384.5030,54.5
26/11/2023 18:26,6.2,1706.2134,54.5
26/11/2023 18:26,19.7,1414.0096,54.5
26/11/2023 18:26,10.6,1357.4350,54.5
26/11/2023 18:26,4.7,1430.9108,55.5
26/11/2023 18:26,3.0,1486.2750,56.5
26/11/2023 18:26,6.1,1361.3274,55.5
26/11/2023 18:26,11.9,1491.0492,54.5
26/11/2023 18:26,3.0,1263.4980,54.5
26/11/2023 18:26,3.0,1328.6240,54.5
26/11/2023 18:26,1.5,1214.8724,54.5
26/11/2023 18:26,1.6,1545.6882,54.5
26/11/2023 18:26,14.7,1377.8294,53.5
26/11/2023 18:26,0.0,1340.6072,54.5
26/11/2023 18:26,1.6,1491.3132,54.5
26/11/2023 18:26,0.0,1426.2654,55.5
26/11/2023 18:26,0.0,2109.8782,53.5
26/11/2023 18:27,9.4,1270.6928,53.5
26/11/2023 18:27,12.3,1434.0704,54.5
26/11/2023 18:27,0.0,1243.2598,55.5
26/11/2023 18:27,1.6,1200.1152,55.5
26/11/2023 18:27,0.0,1350.2676,54.5
26/11/2023 18:27,9.0,1834.6676,54.5
26/11/2023 18:27,12.1,1504.8088,55.5
26/11/2023 18:27,1.5,1588.0240,55.5
26/11/2023 18:27,1.5,1331.3646,55.5
26/11/2023 18:27,3.0,1371.6028,55.5
26/11/2023 18:27,3.3,1921.0506,56.5
26/11/2023 18:27,10.9,1523.6950,56.5
26/11/2023 18:27,9.0,1442.5168,55.5
26/11/2023 18:27,2.9,1333.0380,56.5
26/11/2023 18:27,0.0,1378.4870,55.5
26/11/2023 18:27,4.8,1477.0598,55.5
26/11/2023 18:27,10.4,1136.2640,55.5
26/11/2023 18:27,13.6,1519.1334,56.5
26/11/2023 18:27,4.6,1398.7610,55.5
26/11/2023 18:27,1.5,1346.8442,54.5
26/11/2023 18:27,4.8,1733.1956,54.5
26/11/2023 18:27,13.8,1480.3696,54.5
26/11/2023 18:27,1.5,1326.5212,54.5
26/11/2023 18:27,0.0,1464.5672,55.5
26/11/2023 18:27,1.5,1436.2932,56.5
26/11/2023 18:27,3.2,2115.4372,55.5
26/11/2023 18:27,16.7,1466.3696,55.5
26/11/2023 18:27,9.0,1445.3882,54.5
26/11/2023 18:27,1.5,1425.7618,56.5
26/11/2023 18:27,0.0,1445.1188,54.5
26/11/2023 18:27,0.0,1322.7904,56.5
26/11/2023 18:27,10.9,1893.0224,54.5
26/11/2023 18:27,13.2,1340.8194,54.5
26/11/2023 18:27,3.0,1348.1402,56.5
26/11/2023 18:27,1.5,1315.9078,55.5
26/11/2023 18:27,1.5,1369.5832,55.5
26/11/2023 18:27,1.6,1731.9028,55.5
26/11/2023 18:28,3.2,1705.6956,53.5
26/11/2023 18:28,15.6,1891.0448,53.5
26/11/2023 18:28,7.7,1467.4732,54.5
26/11/2023 18:28,0.0,1323.7170,54.5
26/11/2023 18:28,1.6,1342.1536,55.5
26/11/2023 18:29,0.0,1380.6016,55.5
26/11/2023 18:29,6.3,1793.4506,54.5
26/11/2023 18:29,13.6,1404.4170,53.5
26/11/2023 18:29,1.5,1349.9734,54.5
26/11/2023 18:29,3.0,1379.4384,55.5
26/11/2023 18:29,3.0,1401.2870,55.5
26/11/2023 18:29,4.8,1864.4948,53.5
26/11/2023 18:29,13.8,1560.7340,54.5
26/11/2023 18:29,4.5,1438.9636,55.5
26/11/2023 18:29,0.0,1479.1938,55.5
26/11/2023 18:29,0.0,1376.8470,54.5
26/11/2023 18:29,1.6,1338.4580,54.5
26/11/2023 18:29,5.8,1380.5014,55.5
26/11/2023 18:29,59.7,1754.9450,54.5
26/11/2023 18:29,1.5,1378.4596,56.5
26/11/2023 18:29,1.5,1405.9016,55.5
26/11/2023 18:29,1.5,1428.2386,55.5
26/11/2023 18:29,3.1,2107.5966,55.5
26/11/2023 18:29,9.7,1514.4290,54.5
26/11/2023 18:29,11.8,1334.0102,54.5
26/11/2023 18:29,1.6,1389.9916,54.5
26/11/2023 18:29,1.5,1336.1834,54.5
26/11/2023 18:29,0.0,1567.7816,54.5
26/11/2023 18:29,9.0,1486.9134,54.5
26/11/2023 18:29,14.1,1517.1290,54.5
26/11/2023 18:29,1.5,1389.4868,54.5
26/11/2023 18:29,0.0,1454.4814,55.5
26/11/2023 18:29,1.5,1339.0482,55.5
26/11/2023 18:29,1.6,1955.3172,56.5
26/11/2023 18:29,15.9,1771.5026,54.5
26/11/2023 18:29,4.4,1323.5662,56.5
26/11/2023 18:29,1.5,1388.9056,54.5
26/11/2023 18:29,0.0,1312.7064,55.5
26/11/2023 18:29,4.7,1953.5022,55.5
26/11/2023 18:29,9.2,1309.7462,55.5
